Quadruple Range, Number of Polar = 2, Number of Azimuthal = 8, Total Directions = 128
-4.99716135E-01	6.82141688E-02	-8.63499051E-01	1.04772431E-01
-4.63679358E-01	1.98420870E-01	-8.63499051E-01	1.02698681E-01
-3.96960616E-01	3.11113577E-01	-8.63499051E-01	9.83055941E-02
-3.09432868E-01	3.98272129E-01	-8.63499051E-01	9.10909874E-02
-2.13943227E-01	4.56724954E-01	-8.63499051E-01	8.03098661E-02
-1.24310158E-01	4.88790725E-01	-8.63499051E-01	6.51081329E-02
-5.32130427E-02	5.01535403E-01	-8.63499051E-01	4.49337560E-02
-1.03802906E-02	5.04243629E-01	-8.63499051E-01	2.03026941E-02
1.03802906E-02	5.04243629E-01	-8.63499051E-01	2.03026941E-02
5.32130427E-02	5.01535403E-01	-8.63499051E-01	4.49337560E-02
1.24310158E-01	4.88790725E-01	-8.63499051E-01	6.51081329E-02
2.13943227E-01	4.56724954E-01	-8.63499051E-01	8.03098661E-02
3.09432868E-01	3.98272129E-01	-8.63499051E-01	9.10909874E-02
3.96960616E-01	3.11113577E-01	-8.63499051E-01	9.83055941E-02
4.63679358E-01	1.98420870E-01	-8.63499051E-01	1.02698681E-01
4.99716135E-01	6.82141688E-02	-8.63499051E-01	1.04772431E-01
-9.53805095E-01	1.30199962E-01	-2.70746765E-01	1.66124938E-01
-8.85021921E-01	3.78724686E-01	-2.70746765E-01	1.62836844E-01
-7.57676272E-01	5.93820559E-01	-2.70746765E-01	1.55871259E-01
-5.90612601E-01	7.60179548E-01	-2.70746765E-01	1.44431932E-01
-4.08352113E-01	8.71748095E-01	-2.70746765E-01	1.27337615E-01
-2.37270029E-01	9.32951833E-01	-2.70746765E-01	1.03234070E-01
-1.01567405E-01	9.57277520E-01	-2.70746765E-01	7.12460075E-02
-1.98127965E-02	9.62446696E-01	-2.70746765E-01	3.21915198E-02
1.98127965E-02	9.62446696E-01	-2.70746765E-01	3.21915198E-02
1.01567405E-01	9.57277520E-01	-2.70746765E-01	7.12460075E-02
